,new_cases,new_deaths,new_tests,new_vaccinations,reproduction_rate,stringency_index,people_vaccinated,people_fully_vaccinated,total_boosters,total_cases,new_cases_smoothed,total_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,new_people_vaccinated
1096,182.14285714285714,2.142857142857143,388641.0,59578.0,1.04,28.7,1027216958.0,951244627.0,222750753.0,44104217.604441635,198.55102040816328,526404.6366692816,1.9591836734693835,31121.263155514578,0.12852548116553125,0.1401035749310312,371.44695255670786,0.0015120644843003676,0.0013824589570746188,,,,,,,,,911728899.0661085,643.3433475411306,0.2742367848467236,388641.0,0.2742367848467236,0.0005108854197271087,1957.386062288005,2194036334.994382,56405.42857142857,154.81780623911226,72.48351972693358,67.12268343051836,15.7179634482483,39.8013677901459,4670.714285714285,0.0003295796554280034,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,3901.0
1097,182.14285714285714,2.142857142857143,388641.0,47620.0,1.04,28.7,1027220840.0,951254241.0,222784877.0,44104399.74729878,193.0816326530612,526406.7795264245,2.020408163265302,31121.39168099574,0.12852548116553125,0.1362442103425312,371.44846462119216,0.0015120644843003676,0.0014256607994832008,,,,,,,,,912117540.0661085,643.6175843259773,0.2742367848467236,388641.0,0.2742367848467236,0.0004968123091826678,2012.8325758376498,2194083954.994382,51179.71428571428,154.82116644961357,72.48379365253555,67.12336182328946,15.720371340376538,36.113946534432074,4099.230127079146,0.00028925401344608807,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,3882.0
1098,182.14285714285714,2.142857142857143,388641.0,58354.0,1.04,28.7,1027224769.0,951264717.0,222828826.0,44104581.89015592,187.6122448979592,526408.9223835673,2.0816326530612206,31121.520206476907,0.12852548116553125,0.13238484575403123,371.44997668567646,0.0015120644843003676,0.0014688626418917828,,,,,,,,,912506181.0661085,643.891821110824,0.2742367848467236,388641.0,0.2742367848467236,0.00048273919863822706,2071.5119112368106,2194142308.994382,46903.71428571428,154.82528408345638,72.48407089459896,67.12410104137454,15.72347251407083,33.09667225816016,3482.9163566998072,0.00024576505915521507,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,3929.0
1099,182.14285714285714,2.142857142857143,388641.0,51895.0,1.04,28.7,1027228167.0,951274467.0,222867573.0,44104764.03301306,182.14285714285714,526411.0652407102,2.142857142857143,31121.64873195807,0.12852548116553125,0.12852548116553125,371.4514887501607,0.0015120644843003676,0.0015120644843003676,,,,,,,,,912894822.0661085,644.1660578956707,0.2742367848467236,388641.0,0.2742367848467236,0.00046866608809378613,2133.7152941176473,2194194203.994382,46504.0,154.8289459508223,72.48431066770445,67.1247890307149,15.726206618990911,32.81462182968867,3325.8571428571427,0.00023468248839331236,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,3398.0
1100,159.42857142857142,0.9227105383083887,388641.0,14390.0,1.04,28.7,1027229432.0,951276861.0,222878304.0,44104923.461584486,178.89795918367346,526411.9879512484,1.9685504850644597,31121.7612295557,0.11249759763194735,0.1262357835178764,371.45213984248335,0.0006510923226573679,0.0013890684612085076,,,,,,,,,913283463.0661085,644.4402946805175,0.2742367848467236,388641.0,0.2742367848467236,0.000460316742658838,2172.417180013689,2194208593.994382,47102.28571428572,154.82996135252566,72.48439992991118,67.12495795855908,15.72696383064336,33.236790233705335,3385.285714285714,0.00023887594722977207,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,1265.0
1101,159.42857142857142,0.9572249678054909,388641.0,58350.0,1.04,28.7,1027233458.0,951288489.0,222921000.0,44105082.89015591,175.6530612244898,526412.9451762162,1.7991744600570807,31121.873727153332,0.11249759763194735,0.12394608587022156,371.45281528922607,0.0006754467427419813,0.001269551640985881,,,,,,,,,913672104.0661085,644.7145314653642,0.2742367848467236,388641.0,0.2742367848467236,0.00045196739722388985,2212.5489717671667,2194266943.994382,48445.71428571428,154.8340787041164,72.48468401658648,67.12577846523084,15.729976588887038,34.18475386106271,3438.4285714285716,0.000242625867150837,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,4026.0
1102,159.42857142857142,0.8571428571428571,388641.0,51641.0,1.04,28.7,1027237038.0,951298697.0,222958853.0,44105242.31872734,172.40816326530611,526413.8023190734,1.6155009906693256,31121.98622475096,0.11249759763194735,0.12165638822256672,371.4534201150198,0.000604825793720147,0.0011399461137601352,,,,,,,,,914060745.0661085,644.9887682502109,0.2742367848467236,388641.0,0.2742367848467236,0.00044361805178894174,2254.19140625,2194318584.994382,48832.57142857143,154.83772264847798,72.48493663215966,67.12649877242944,15.732647610476835,34.4577319026284,3425.8571428571427,0.00024173878932004741,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,3580.0
1103,159.42857142857142,0.8571428571428571,388641.0,60102.0,1.04,28.7,1027241043.0,951310709.0,223002938.0,44105401.74729876,169.16326530612244,526414.6594619305,1.4318275212815708,31122.09872234859,0.11249759763194735,0.11936669057491187,371.45402494081355,0.000604825793720147,0.0010103405865343896,,,,,,,,,914449386.0661085,645.2630050350576,0.2742367848467236,388641.0,0.2742367848467236,0.0004352687063539936,2297.431415128484,2194378686.994382,48907.42857142857,154.84196362646097,72.48521923701178,67.12734637529677,15.735758380740386,34.51055335527997,3440.714285714286,0.00024278715402916237,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,4005.0
1104,159.42857142857142,0.8571428571428571,388641.0,49224.0,1.04,28.7,1027244784.0,951321918.0,223037212.0,44105561.17587019,165.91836734693877,526415.5166047877,1.2481540518938155,31122.21121994622,0.11249759763194735,0.11707699292725703,371.4546297666073,0.000604825793720147,0.0008807350593086436,,,,,,,,,914838027.0661085,645.5372418199044,0.2742367848467236,388641.0,0.2742367848467236,0.00042691936091904546,2342.3627306273065,2194427910.994382,49136.57142857143,154.84543702002915,72.48548321322944,67.12813731606764,15.738176857320015,34.67224345080115,3420.5714285714284,0.00024136581341392,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,3741.0
1105,159.42857142857142,0.8571428571428571,388641.0,51539.0,1.04,28.7,1027247549.0,951331661.0,223076243.0,44105720.60444161,162.6734693877551,526416.3737476448,1.0644805825060604,31122.323717543848,0.11249759763194735,0.11478729527960219,371.455234592401,0.000604825793720147,0.0007511295320828978,,,,,,,,,915226668.0661085,645.8114786047511,0.2742367848467236,388641.0,0.2742367848467236,0.0004185700154840973,2389.086563793753,2194479449.994382,48163.0,154.84907376696378,72.48567831995007,67.12882481146693,15.74093100213473,33.985262153434014,3254.285714285714,0.00022963219301574915,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2765.0
1106,159.42857142857142,0.8571428571428571,388641.0,19881.0,1.04,28.7,1027248959.0,951336433.0,223089942.0,44105880.03301304,159.42857142857142,526417.230890502,0.8808071131183052,31122.43621514148,0.11249759763194735,0.11249759763194735,371.4558394181947,0.000604825793720147,0.0006215240048571519,,,,,,,,,915615309.0661085,646.0857153895978,0.2742367848467236,388641.0,0.2742367848467236,0.00041022067004914923,2437.7123655913983,2194499330.994382,43589.57142857143,154.850476630151,72.48577781379313,67.12916153814716,15.741897644798684,30.758113326741217,2970.285714285714,0.00020959229838382162,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,1410.0
1107,127.58516855539506,1.0,388641.0,7025.0,1.04,28.7,1027249529.0,951337907.0,223094923.0,44106007.61818159,154.8795138752605,526418.230890502,0.8918484647885354,31122.52624307579,0.09002793431150816,0.10928764572902745,371.4565450482874,0.0007056300926735049,0.0006293151148594573,,,,,,,,,916003950.0661085,646.3599521744445,0.2742367848467236,388641.0,0.2742367848467236,0.00039851563235803866,2509.3118532965586,2194506355.994382,42537.42857142857,154.85097233529112,72.48581803470843,67.12926554802281,15.742249119147843,30.015689664949736,2871.0,0.00020258639960656324,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,570.0
1108,125.85714285714286,1.0,388641.0,59422.0,1.04,28.7,1027252071.0,951348068.0,223141642.0,44106133.47532445,150.08359550791357,526419.230890502,0.8979591836734653,31122.615051663168,0.08880858737790825,0.10590350140702187,371.4572506783801,0.0007056300926735049,0.0006336270219925321,,,,,,,,,916392591.0661085,646.6341889592912,0.2742367848467236,388641.0,0.2742367848467236,0.0003861754048283984,2589.4968646290713,2194565777.994382,42690.57142857143,154.8551653304278,72.48599740587798,67.12998253875998,15.745545752377804,30.123751873427736,2659.0,0.00018762704164188495,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2542.0
1109,125.85714285714286,1.0,388641.0,100424.0,1.04,28.7,1027255547.0,951360940.0,223225718.0,44106259.33246731,145.28767714056664,526420.230890502,0.9183673469387713,31122.70386025055,0.08880858737790825,0.10251935708501629,371.4579563084728,0.0007056300926735049,0.000648027636128726,,,,,,,,,916781232.0661085,646.9084257441381,0.2742367848467236,388641.0,0.2742367848467236,0.0003738351772987581,2674.9756596630536,2194666201.994382,49659.57142857143,154.86225155007048,72.4862426828982,67.13089082581527,15.751478407944967,35.04128798926939,2644.1428571428573,0.00018657867693277005,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,3476.0
1110,125.85714285714286,1.0,388641.0,138458.27990869177,1.04,28.7,1027260128.0,951381919.0,223393836.0,44106385.18961017,140.49175877321971,526421.230890502,0.9387755102040776,31122.792668837927,0.08880858737790825,0.09913521276301072,371.45866193856546,0.0007056300926735049,0.0006624282502649201,,,,,,,,,917169873.0661085,647.1826625289848,0.2742367848467236,388641.0,0.2742367848467236,0.0003614949497691178,2766.290374564533,2194804660.2742906,60853.32570124168,154.8720215829588,72.48656593204365,67.13237116718669,15.763341319936975,42.939937854058144,2726.4285714285716,0.00019238500455248344,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,4581.0
1111,125.85714285714286,1.0,388641.0,153180.43546901908,1.04,28.7,1027265363.0,951402523.0,223523361.01469442,44106511.04675303,135.69584040587276,526422.230890502,0.9591836734693837,31122.881477425304,0.08880858737790825,0.09575106844100512,371.4593675686581,0.0007056300926735049,0.000676828864401114,,,,,,,,,917558514.0661085,647.4568993138315,0.2742367848467236,388641.0,0.2742367848467236,0.0003491547222394775,2864.0597886976943,2194957840.7097597,75704.2450539587,154.8828304554464,72.48693532939717,67.13382504742964,15.77248099474921,53.4191934532026,2939.8571428571427,0.0002074451668161151,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,5235.0
1112,125.85714285714286,1.0,388641.0,175430.78782908752,1.04,28.7,1027271126.0,951428765.0,223611686.93310982,44106636.903895885,130.89992203852583,526423.230890502,0.9795918367346897,31122.97028601268,0.08880858737790825,0.09236692411899955,371.46007319875076,0.0007056300926735049,0.000691229478537308,,,,,,,,,917947155.0661085,647.7311360986782,0.2742367848467236,388641.0,0.2742367848467236,0.00033681449470983723,2968.9933649129066,2195133271.4975886,93403.07188668547,154.89520937975374,72.48734198401957,67.13567676191883,15.778713537348905,65.90801827139191,3368.1428571428573,0.00023766629564233178,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,5763.0
1113,125.85714285714286,1.0,388641.0,224831.64420144193,1.04,28.7,1027277706.0,951454528.0524852,223751335.7938462,44106762.76103874,126.1040036711789,526424.230890502,1.0,31123.059094600063,0.08880858737790825,0.08898277979699397,371.46077882884344,0.0007056300926735049,0.0007056300926735049,,,,,,,,,918335796.0661085,648.005372883525,0.2742367848467236,388641.0,0.2742367848467236,0.00032447426718019686,3081.9084936700074,2195358103.14179,122681.73534403431,154.9110741771471,72.48780628862055,67.1374946804301,15.78856758120322,86.56792428015733,4106.714285714285,0.00028978211820121773,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,6580.0
1114,102.57142857142857,1.0,388641.0,52017.0,1.04,28.7,1027279394.0,951464506.0,223881727.20184475,44106865.33246732,122.53061224489797,526425.230890502,1.0,31123.131472086712,0.07237748664851093,0.08646128727370865,371.4614844589361,0.0007056300926735049,0.0007056300926735049,,,,,,,,,918724437.0661085,648.2796096683717,0.2742367848467236,388641.0,0.2742367848467236,0.0003152796854806826,3171.7869753497666,2195410120.14179,129109.1639154629,154.91474465320016,72.4879253989802,67.13819875443305,15.797768391334206,91.10331129866681,4266.428571428572,0.0003010520388242032,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,1688.0
1115,102.57142857142857,1.0,388641.0,223834.0,1.04,28.7,1027285333.0,951486504.0966333,224033749.70541283,44106967.90389589,119.20408163265306,526426.230890502,1.0,31123.203849573365,0.07237748664851093,0.08411398716950902,371.4621900890288,0.0007056300926735049,0.0007056300926735049,,,,,,,,,919113078.0661085,648.5538464532184,0.2742367848467236,388641.0,0.2742367848467236,0.000306720293619698,3260.299435028249,2195633954.14179,152596.59248689146,154.93053905381652,72.48834447269223,67.13975100632966,15.808495556662326,107.67674769818628,4751.714285714285,0.00033529525917865883,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,5939.0
1116,102.57142857142857,1.0,388641.0,216953.0,1.04,28.7,1027291426.0,951506095.7299463,224199421.05792505,44107070.47532447,115.87755102040816,526427.230890502,1.0,31123.276227060014,0.07237748664851093,0.0817666870653094,371.4628957191215,0.0007056300926735049,0.0007056300926735049,,,,,,,,,919501719.0661085,648.8280832380651,0.2742367848467236,388641.0,0.2742367848467236,0.00029816090175871355,3353.8938006340254,2195850907.14179,169243.59248689146,154.9458479103661,72.48877441310769,67.14113345093268,15.820185825844979,119.42337185092211,5125.571428571428,0.0003616757442147526,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,6093.0
1117,102.57142857142857,1.0,388641.0,267641.2204569126,1.04,28.7,1027297742.0,951528382.3781651,224390423.69003972,44107173.04675304,112.55102040816325,526428.230890502,1.0,31123.348604546663,0.07237748664851093,0.07941938696110977,371.4636013492141,0.0007056300926735049,0.0007056300926735049,,,,,,,,,919890360.0661085,649.1023200229118,0.2742367848467236,388641.0,0.2742367848467236,0.000289601509897729,3453.0206708975516,2196118548.362247,187698.29827949445,154.96473348028553,72.48922008907424,67.14270606389748,15.833663546344976,132.44556760961882,5373.428571428572,0.0003791652900831602,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,6316.0
1118,102.57142857142857,1.0,388641.0,45263.0,1.04,28.7,1027299127.0,951549425.8195928,224563305.45687613,44107275.618181616,109.22448979591836,526429.230890502,1.0,31123.420982033316,0.07237748664851093,0.07707208685691017,371.4643069793068,0.0007056300926735049,0.0007056300926735049,,,,,,,,,920279001.0661085,649.3765568077586,0.2742367848467236,388641.0,0.2742367848467236,0.0002810421180367444,3558.1855381165915,2196163811.362247,172281.5217839203,154.96792737377402,72.48931781884207,67.14419095244996,15.84586260406041,121.56702618232013,4823.428571428572,0.00034035563498611743,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,1385.0
1119,102.57142857142857,1.0,388641.0,214509.0,1.04,28.7,1027304827.0,951573346.2273675,224748042.67263845,44107378.18961019,105.89795918367346,526430.230890502,1.0,31123.493359519965,0.07237748664851093,0.07472478675271055,371.4650126093995,0.0007056300926735049,0.0007056300926735049,,,,,,,,,920667642.0661085,649.6507935926053,0.2742367848467236,388641.0,0.2742367848467236,0.0002724827261757598,3669.9574099055694,2196378320.362247,177864.12352262207,154.98306377432894,72.48972002799489,67.14587884840545,15.85889821792827,125.50627796455953,4814.428571428572,0.00033972056790271125,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,5700.0
1120,102.57142857142857,1.0,388641.0,258028.0,1.04,28.7,1027310660.0,951599845.763602,224950604.55839524,44107480.761038765,102.57142857142857,526431.230890502,1.0,31123.56573700662,0.07237748664851093,0.07237748664851093,371.46571823949216,0.0007056300926735049,0.0007056300926735049,,,,,,,,,921056283.0661085,649.925030377452,0.2742367848467236,388641.0,0.2742367848467236,0.00026392333431477525,3788.979108635098,2196636348.362247,182606.46006527325,155.00127100648416,72.49013162202795,67.14774873542635,15.873191594150137,128.85261333863943,4707.714285714285,0.0003321904867708954,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,5833.0
1121,103.42857142857143,0.7142857142857143,388641.0,361136.68922942877,1.04,28.7,1027320320.0,951632472.4411986,225216469.0846546,44107584.18961019,102.6938775510204,526431.9451762163,0.9591836734693837,31123.638719319057,0.07298231244223108,0.07246389033332809,371.46622226098697,0.0005040214947667892,0.000676828864401114,,,,,,,,,921444924.0661085,650.1992671622987,0.2742367848467236,388641.0,0.2742367848467236,0.0002642384039538299,3784.461248012719,2196997485.0514765,226766.41566947734,155.02675389803306,72.49081326069746,67.15005097197995,15.891951795180438,160.01320690409182,5846.571428571428,0.0004125516738965123,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,9660.0
1122,103.42857142857143,0.7142857142857143,388641.0,275863.0,1.04,28.7,1027325954.0,951666464.5258486,225492460.0943743,44107687.618181616,102.81632653061224,526432.6594619306,0.9183673469387715,31123.7117016315,0.07298231244223108,0.07255029401814525,371.4667262824817,0.0005040214947667892,0.0006480276361287262,,,,,,,,,921833565.0661085,650.4735039471454,0.2742367848467236,388641.0,0.2742367848467236,0.0002645534735928845,3779.954148471616,2197273348.0514765,234199.12995519163,155.04621962145856,72.49121081269168,67.15244955576414,15.911426551356994,165.25795377433607,5803.0,0.0004094771427784349,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,5634.0
1123,103.42857142857143,0.7142857142857143,388641.0,235665.0,1.04,28.7,1027331515.0,951700508.0512484,225768921.93168873,44107791.04675304,102.93877551020408,526433.373747645,0.8775510204081592,31123.784683943937,0.07298231244223108,0.07263669770296242,371.4672303039765,0.0005040214947667892,0.0006192264078563382,,,,,,,,,922222206.0661085,650.7477407319922,0.2742367848467236,388641.0,0.2742367848467236,0.0002648685432319392,3775.4577716098333,2197509013.0514765,236872.2728123345,155.06284885303756,72.49160321358622,67.15485176936241,15.93093453054548,167.14420381635134,5727.0,0.00040411435407411623,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,5561.0
1124,103.42857142857143,0.7142857142857143,388641.0,170720.0,1.04,28.7,1027335546.0,951732901.2021885,226037243.74838415,44107894.47532447,103.06122448979592,526434.0880333593,0.8367346938775471,31123.85766625638,0.07298231244223108,0.07272310138777958,371.4677343254713,0.0005040214947667892,0.0005904251795839502,,,,,,,,,922610847.0661085,651.0219775168389,0.2742367848467236,388641.0,0.2742367848467236,0.00026518361287099386,3770.9720792079206,2197679733.0514765,223026.38417563267,155.07489536997969,72.49188765307657,67.15713752757239,15.949868125383592,157.3741281344884,5400.571428571428,0.000381080571763274,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,4031.0
1125,103.42857142857143,0.7142857142857143,388641.0,161491.0,1.04,28.7,1027339534.0,951754380.0,226296747.28371066,44107997.90389589,103.18367346938776,526434.8023190736,0.7959183673469347,31123.930648568818,0.07298231244223108,0.07280950507259674,371.46823834696613,0.0005040214947667892,0.0005616239513115622,,,,,,,,,922999488.0661085,651.2962143016856,0.2742367848467236,388641.0,0.2742367848467236,0.0002654986825100485,3766.497033227848,2197841224.0514765,239630.38417563267,155.08629066090927,72.49216905835753,67.15865313618141,15.968179475751747,169.09041019323925,5772.428571428572,0.00040731993078083306,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,3988.0
1126,103.42857142857143,0.7142857142857143,388641.0,160834.0,1.04,28.7,1027343230.0,951769840.0,226484537.0,44108101.33246732,103.30612244897961,526435.5166047879,0.7551020408163225,31124.003630881256,0.07298231244223108,0.07289590875741392,371.4687423684609,0.0005040214947667892,0.0005328227230391743,,,,,,,,,923388129.0661085,651.5704510865323,0.2742367848467236,388641.0,0.2742367848467236,0.00026581375214910314,3762.032595811932,2198002058.0514765,231962.52703277554,155.09763959194177,72.49242985923978,67.15974404030469,15.981430483242585,163.67973944691778,5486.142857142857,0.0003871187492705801,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,3696.0
1127,103.42857142857143,0.7142857142857143,388641.0,134438.0,1.04,28.7,1027346076.0,951782313.0,226603656.0,44108204.76103874,103.42857142857143,526436.2308905022,0.7142857142857143,31124.076613193698,0.07298231244223108,0.07298231244223108,371.4692463899557,0.0005040214947667892,0.0005040214947667892,,,,,,,,,923776770.0661085,651.844687871379,0.2742367848467236,388641.0,0.2742367848467236,0.0002661288217881578,3757.578729281768,2198136496.0514765,214306.81274706125,155.10712594178167,72.49263068156417,67.16062417271928,15.989835878343502,151.2213361392723,5059.428571428572,0.00035700850517321215,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2846.0
1128,107.85714285714286,0.7142857142857143,388641.0,50557.0,1.04,28.7,1027347388.0,951787087.0,226648127.0,44108312.6181816,104.06122448979593,526436.9451762165,0.7142857142857143,31124.152720439408,0.07610724570978517,0.0734287314804531,371.4697504114505,0.0005040214947667892,0.0005040214947667892,,,,,,,,,924165411.0661085,652.1189246562258,0.2742367848467236,388641.0,0.2742367848467236,0.0002677566815899401,3734.7340655030403,2198187053.0514765,169938.2857142857,155.1106933958412,72.49272326023232,67.16096104052552,15.992973885928631,119.91356829734798,3866.8571428571427,0.000272857076406949,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,1312.0
1129,107.85714285714286,0.7142857142857143,388641.0,137639.0,1.04,28.7,1027350754.0,951801278.0,226768209.0,44108420.47532446,104.6938775510204,526437.6594619309,0.7142857142857143,31124.228827685118,0.07610724570978517,0.0738751505186751,371.4702544329453,0.0005040214947667892,0.0005040214947667892,,,,,,,,,924554052.0661085,652.3931614410725,0.2742367848467236,388641.0,0.2742367848467236,0.0002693845413917225,3712.1654970760233,2198324692.0514765,150192.0,155.12040561787373,72.4929607753215,67.16196240019003,16.00144723320747,105.97999487881904,3542.8571428571427,0.00024999466140432743,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,3366.0
1130,107.85714285714286,0.7142857142857143,388641.0,125763.0,1.04,28.7,1027353880.0,951815546.0,226876578.0,44108528.33246732,105.32653061224491,526438.3737476452,0.7142857142857143,31124.304934930828,0.07610724570978517,0.07432156955689713,371.47075845444004,0.0005040214947667892,0.0005040214947667892,,,,,,,,,924942693.0661085,652.6673982259192,0.2742367848467236,388641.0,0.2742367848467236,0.0002710124011935048,3689.8680488277464,2198450455.0514765,134491.7142857143,155.12927983360822,72.49318135528848,67.16296919320627,16.009094075958767,94.90140081524711,3195.0,0.00022544881460918482,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,3126.0
1131,107.85714285714286,0.7142857142857143,388641.0,118355.0,1.04,28.7,1027356828.0,951829632.0,226977899.0,44108636.189610176,105.9591836734694,526439.0880333595,0.7142857142857143,31124.38104217654,0.07610724570978517,0.07476798859511914,371.47126247593485,0.0005040214947667892,0.0005040214947667892,,,,,,,,,925331334.0661085,652.9416350107659,0.2742367848467236,388641.0,0.2742367848467236,0.00027264026099528717,3667.836864406779,2198568810.0514765,127011.0,155.13763131857007,72.4933893750398,67.1639631437548,16.016243590620743,89.62278370055454,3040.285714285714,0.00021453170903253614,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2948.0
1132,107.85714285714286,0.7142857142857143,388641.0,74135.0,1.04,28.7,1027359426.0,951840366.0,227038702.0,44108744.046753034,106.59183673469387,526439.8023190738,0.7142857142857143,31124.45714942225,0.07610724570978517,0.07521440763334114,371.47176649742966,0.0005040214947667892,0.0005040214947667892,,,,,,,,,925719975.0661085,653.2158717956127,0.2742367848467236,388641.0,0.2742367848467236,0.0002742681207970695,3646.067202757036,2198642945.0514765,114531.57142857143,155.1428625072621,72.49357269773787,67.16472056709628,16.020534033273226,80.816923361185,2841.714285714286,0.0002005199114780194,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120,,,,,2598.0
