,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
715,34740275.0,0.0,7109.29,477422.0,0.0,284.0,24473.76,0.0,5.01,336.33,0.0,0.2,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665112580.0,1003215.0,472.53,0.71,1205733.0,0.86,0.01,157.9,1380223188.0,829219869.0,551003319.0,0.0,3794326.0,5510668.108108108,97.39,58.51,38.88,0.0,3888.972972972973,1616044.0,0.11,55.97,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120.0,0.0,0.0,0.0,0.0
716,34740275.0,0.0,7109.29,477422.0,0.0,284.0,24473.23,0.0,5.01,336.33,0.0,0.2,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666126659.0,1014079.0,473.25,0.72,1209104.0,0.86,0.01,157.025,1388521671.0,831142523.0,557379148.0,0.0,3161466.5,5509971.054054054,97.98,58.65,39.33,0.0,3888.4864864864867,1454088.0,0.1,55.88,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120.0,0.0,0.0,0.0,0.0
717,34740275.0,0.0,7109.29,477422.0,0.0,284.0,24472.7,0.0,5.01,336.32,0.0,0.2,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667356171.0,1229512.0,474.12,0.87,1215479.0,0.86,0.01,156.15,1391050278.0,831763875.0,559286403.0,0.0,2528607.0,5509274.0,98.16,58.69,39.46,0.0,3888.0,1316889.0,0.09,55.85,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120.0,0.0,0.0,0.0,0.0
718,34740275.0,0.0,7109.29,477422.0,0.0,284.0,24472.17,0.0,5.01,336.31,0.0,0.2,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668643929.0,1287758.0,475.04,0.92,1199452.0,0.85,0.01,155.275,1398221289.0,833265701.0,564955588.0,0.0,2083908.25,5553897.5,98.66,58.8,39.86,0.0,3919.0,1402095.0,0.1,55.77,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120.0,0.0,0.0,0.0,0.0
719,34740275.0,0.0,7109.29,477422.0,0.0,284.0,24471.64,0.0,5.01,336.3,0.0,0.2,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669809816.0,1165887.0,475.86,0.83,1186017.0,0.84,0.01,154.4,1404556570.0,834737784.0,569818786.0,0.0,1639209.5,5598521.0,99.11,58.9,40.21,0.0,3950.0,1315228.0,0.09,55.7,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120.0,0.0,0.0,0.0,0.0
720,34740275.0,0.0,7109.29,477422.0,0.0,284.0,24471.11,0.0,5.01,336.3,0.0,0.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671051627.0,1241811.0,476.75,0.88,1164891.0,0.83,0.01,152.1,1413981791.0,837078735.0,576903056.0,0.0,1194510.75,5535170.5,99.77,59.07,40.71,0.0,3905.5,1387180.0,0.1,55.6,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120.0,0.0,0.0,0.0,0.0
721,34786802.0,46527.0,6646.71,479682.0,2260.0,322.86,24503.35,32.77,4.68,337.88,1.59,0.23,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671997082.0,945455.0,477.42,0.67,1126817.0,0.8,0.01,158.35,1414731603.0,837294288.0,577437315.0,0.0,749812.0,5471820.0,99.83,59.08,40.75,0.0,3861.0,1282099.0,0.09,55.59,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120.0,0.0,0.0,0.0,0.0
722,34786802.0,0.0,6646.71,479682.0,0.0,322.86,24502.82,0.0,4.68,337.87,0.0,0.23,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672936621.0,939539.0,478.09,0.67,1117720.0,0.79,0.01,164.6,1418447119.0,838318164.0,580128955.0,0.0,3715516.0,5460562.0,100.09,59.15,40.94,0.0,3853.0,1299756.0,0.09,55.55,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120.0,0.0,0.0,0.0,0.0
723,34786802.0,0.0,6646.71,479682.0,0.0,322.86,24502.29,0.0,4.68,337.87,0.0,0.23,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674078531.0,1141910.0,478.9,0.81,1135982.0,0.81,0.01,157.8,1426069774.0,840095473.0,585974301.0,0.0,3650896.0,5364015.0,100.63,59.28,41.35,0.0,3785.0,1278993.0,0.09,55.47,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120.0,0.0,0.0,0.0,0.0
724,34786802.0,0.0,6646.71,479682.0,0.0,322.86,24501.76,0.0,4.68,337.86,0.0,0.23,1.5626315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675246143.0,1167612.0,479.73,0.83,1127139.0,0.8,0.01,140.7,1435195841.0,842315450.0,592880391.0,0.0,3586276.0,5454726.0,101.27,59.44,41.84,0.0,3849.0,1507368.0,0.11,59.07,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120.0,0.0,0.0,0.0,0.0
725,34786802.0,0.0,6646.71,479682.0,0.0,322.86,24501.23,0.0,4.68,337.85,0.0,0.23,1.565263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676445395.0,1199252.0,480.58,0.85,1114495.0,0.79,0.01,117.9,1438717497.0,843220793.0,595496704.0,0.0,3521656.0,5545437.0,101.52,59.5,42.02,0.0,3913.0,1422156.0,0.1,59.03,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120.0,0.0,0.0,0.0,0.0
726,34786802.0,0.0,6646.71,479682.0,0.0,322.86,24500.7,0.0,4.68,337.84,0.0,0.23,1.5678947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677878255.0,1432860.0,481.6,1.02,1152634.0,0.82,0.01,98.7,1448865422.0,845640601.0,603224821.0,0.0,4363018.0,5636148.0,102.24,59.67,42.57,0.0,3977.0,1557545.0,0.11,68.64,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120.0,0.0,0.0,0.0,0.0
727,34786802.0,0.0,6646.71,479682.0,0.0,322.86,24500.17,0.0,4.68,337.84,0.0,0.23,1.5705263157894738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678989110.0,1110855.0,482.39,0.79,1133926.0,0.81,0.01,77.6,1454069802.0,846975771.0,607094031.0,0.0,5204380.0,5726859.0,102.6,59.77,42.84,0.0,4041.0,1413862.0,0.1,68.58,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120.0,0.0,0.0,0.0,0.0
728,34889132.0,102330.0,14618.57,481770.0,2088.0,298.29,24571.71,72.07,10.3,339.3,1.47,0.21,1.573157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680071486.0,1082376.0,483.16,0.77,1153486.0,0.82,0.02,62.3,1456586234.0,847665306.0,608920928.0,0.0,2516432.0,5710693.764705882,102.78,59.81,42.97,0.0,4029.5882352941176,1481574.0,0.1,68.56,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120.0,0.0,0.0,0.0,0.0
729,34889132.0,0.0,14618.57,481770.0,0.0,298.29,24571.18,0.0,10.3,339.29,0.0,0.21,1.5757894736842106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680950476.0,878990.0,483.78,0.62,1144836.0,0.81,0.02,49.9,1464526170.0,852570971.0,611955199.0,0.0,2499610.6666666665,5694528.529411765,103.34,60.16,43.18,0.0,4018.176470588235,2036115.0,0.14,68.69,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120.0,0.0,0.0,0.0,0.0
730,34889132.0,0.0,14618.57,481770.0,0.0,298.29,24570.64,0.0,10.3,339.29,0.0,0.21,1.578421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682428595.0,1478119.0,484.83,1.05,1192866.0,0.85,0.03,39.9,1472330269.0,857788520.0,614541749.0,0.0,2482789.3333333335,5678363.294117647,103.89,60.53,43.36,0.0,4006.764705882353,2527578.0,0.18,68.67,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120.0,0.0,0.0,0.0,0.0
731,34889132.0,0.0,14618.57,481770.0,0.0,298.29,24570.11,0.0,10.3,339.28,0.0,0.21,1.5810526315789475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683817242.0,1388647.0,485.82,0.99,1224443.0,0.87,0.03,29.8,1482203963.0,864466425.0,617737538.0,0.0,2465968.0,5662198.05882353,104.59,61.0,43.59,0.0,3995.3529411764707,2517606.8571428573,0.17928571428571427,68.65,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120.0,0.0,0.0,0.0,0.0
732,34889132.0,0.0,14618.57,481770.0,0.0,298.29,24569.58,0.0,10.3,339.27,0.0,0.21,1.5836842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685305751.0,1488509.0,486.87,1.06,1265765.0,0.9,0.04,22.9,1491991022.0,871088714.0,620902308.0,0.0,2449146.6666666665,5646032.823529412,105.28,61.47,43.81,0.0,3983.9411764705883,2507635.714285714,0.17857142857142858,68.63,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120.0,0.0,0.0,0.0,0.0
733,34889132.0,0.0,14618.57,481770.0,0.0,298.29,24569.05,0.0,10.29,339.26,0.0,0.21,1.5863157894736843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686819128.0,1513377.0,487.95,1.08,1277268.0,0.91,0.06,17.6,1505591911.0,879625063.0,625966848.0,0.0,2432325.3333333335,5629867.588235294,106.24,62.07,44.17,0.0,3972.529411764706,2497664.5714285714,0.17785714285714285,68.6,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120.0,0.0,0.0,0.0,0.0
734,34889132.0,0.0,14618.57,481770.0,0.0,298.29,24568.52,0.0,10.29,339.26,0.0,0.21,1.5889473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688470959.0,1651831.0,489.12,1.17,1354550.0,0.96,0.07,14.8,1508007415.0,880930714.0,627076701.0,0.0,2415504.0,5613702.352941177,106.41,62.16,44.25,0.0,3961.1176470588234,2487693.4285714286,0.17714285714285713,68.59,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120.0,0.0,0.0,0.0,0.0
735,35528004.0,0.0,91267.43,483790.0,2020.0,288.57,25017.86,0.0,64.27,340.67,1.42,0.2,1.5915789473684212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690034525.0,1563566.0,490.23,1.11,1423291.0,1.01,0.08,12.7,1517705282.0,886204082.0,631501200.0,0.0,2439392.0,5597537.117647059,107.09,62.53,44.56,0.0,3949.705882352941,2477722.285714286,0.17642857142857143,68.56,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120.0,0.0,0.0,0.0,0.0
736,35528004.0,0.0,91267.43,483790.0,0.0,288.57,25017.32,0.0,64.27,340.66,0.0,0.2,1.5942105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691575352.0,1540827.0,491.33,1.1,1517839.0,1.08,0.09,11.6,1524222751.0,889459819.0,634265259.0,0.0,2463280.0,5581371.882352941,107.55,62.76,44.76,0.0,3938.294117647059,2467751.1428571427,0.1757142857142857,68.55,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120.0,0.0,0.0,0.0,0.0
737,35528004.0,0.0,91267.43,483790.0,0.0,288.57,25016.78,0.0,64.26,340.66,0.0,0.2,1.596842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693155280.0,1579928.0,492.45,1.12,1532384.0,1.09,0.1,10.2,1537841948.0,895852039.0,640117846.0,0.0,2487168.0,5565206.647058823,108.51,63.21,45.17,0.0,3926.8823529411766,2457780.0,0.175,68.51,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120.0,0.0,0.0,0.0,0.0
738,35528004.0,0.0,91267.43,483790.0,0.0,288.57,25016.24,0.0,64.26,340.65,0.0,0.2,1.5994736842105264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695274380.0,2119100.0,493.96,1.51,1636734.0,1.16,0.1,9.5,1544297708.0,898710263.0,643070555.0,0.0,2511056.0,5549041.411764706,108.97,63.42,45.38,0.0,3915.470588235294,2447808.8571428573,0.1742857142857143,68.49,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120.0,0.0,0.0,0.0,0.0
739,35528004.0,0.0,91267.43,483790.0,0.0,288.57,25015.7,0.0,64.26,340.64,0.0,0.2,1.602105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697186732.0,1950646.6666666667,495.315,1.39,1697283.0,1.21,0.1,8.8,1553919710.0,903038624.0,647586748.0,3294338.0,2534944.0,5532876.176470588,109.65,63.72,45.7,0.23,3904.0588235294117,2437837.714285714,0.17357142857142857,68.46,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120.0,0.0,0.0,0.0,0.0
740,35528004.0,0.0,91267.43,483790.0,0.0,288.57,25015.15,0.0,64.26,340.64,0.0,0.2,1.6047368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699099084.0,1782193.3333333333,496.67,1.27,1754279.0,1.25,0.1,8.3,1556478542.0,904086765.0,648878102.0,3513675.0,2558832.0,5516710.94117647,109.83,63.8,45.79,0.25,3892.6470588235293,2427866.5714285714,0.17285714285714288,68.45,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120.0,0.0,0.0,0.0,0.0
741,35528004.0,0.0,91267.43,483790.0,0.0,288.57,25014.61,0.0,64.26,340.63,0.0,0.2,1.6073684210526318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700712824.0,1613740.0,497.82,1.15,1748838.0,1.24,0.1,7.7,1565638547.0,908005349.0,653514044.0,4119154.0,3808145.5,5500545.705882353,110.48,64.07,46.11,0.29,3881.235294117647,2417895.4285714286,0.17214285714285715,68.42,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120.0,0.0,0.0,0.0,0.0
742,37122164.0,0.0,90303.9372413793,486066.0,2276.0,325.14,26136.46,0.0,63.58068965517242,342.22,1.6,0.23,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702448838.0,1736014.0,499.05,1.23,1773473.0,1.26,0.1,7.4,1570696006.0,910386043.0,656011893.0,4298070.0,5057459.0,5484380.470588235,110.83,64.24,46.29,0.3,3869.823529411765,2407924.285714286,0.17142857142857143,68.4,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120.0,0.0,0.0,0.0,0.0
743,37122164.0,0.0,89340.44448275861,486066.0,0.0,325.14,26135.9,0.0,62.90137931034483,342.22,0.0,0.23,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703762282.0,1313444.0,499.99,0.93,1740990.0,1.24,0.1,7.0,1575863289.0,912552134.0,658614500.0,4485289.0,5167283.0,5468215.235294118,111.2,64.39,46.47,0.315,3858.4117647058824,2397953.1428571427,0.17071428571428574,68.39,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120.0,0.0,0.0,0.0,0.0
744,37122164.0,0.0,88376.95172413792,486066.0,0.0,325.14,26135.33,0.0,62.222068965517245,342.21,0.0,0.23,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705411425.0,1649143.0,501.16,1.17,1750878.0,1.24,0.1,6.7,1576006300.0,912567911.0,658765881.0,4672508.0,143011.0,5452050.0,111.21,64.39,46.48,0.33,3847.0,2387982.0,0.17,68.39,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120.0,0.0,0.0,0.0,0.0
745,37122164.0,0.0,87413.45896551723,486066.0,0.0,325.14,26134.77,0.0,61.54275862068966,342.2,0.0,0.23,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707421650.0,2010225.0,502.59,1.43,1735324.0,1.23,0.1,6.4,1592451490.0,919059606.0,667552043.0,5839841.0,1138972.4,5461805.111111111,112.37,64.85,47.1,0.41,3853.8888888888887,2907049.0,0.2,76.39,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120.0,0.0,0.0,0.0,0.0
746,37122164.0,0.0,86449.96620689654,486066.0,0.0,325.14,26134.2,0.0,60.863448275862076,342.19,0.0,0.23,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709356830.0,1935180.0,503.96,1.38,1738585.0,1.24,0.1,6.1,1600333779.0,922087216.0,671853985.0,6392578.0,2134933.8,5471560.222222222,112.92,65.07,47.41,0.45,3860.777777777778,2721227.0,0.19,76.34,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120.0,0.0,0.0,0.0,0.0
747,37122164.0,0.0,85486.47344827585,486066.0,0.0,325.14,26133.64,0.0,60.184137931034485,342.19,0.0,0.23,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711538938.0,2182108.0,505.51,1.55,1777122.0,1.26,0.1,6.1,1609613007.0,925500152.0,677041072.0,7071783.0,3130895.2,5481315.333333333,113.58,65.31,47.77,0.5,3867.6666666666665,3059055.0,0.195,78.05,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120.0,0.0,0.0,0.0,0.0
748,37122164.0,0.0,84522.98068965517,486066.0,0.0,325.14,26133.07,0.0,59.5048275862069,342.18,0.0,0.23,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713499892.0,1960954.0,506.9,1.39,1826724.0,1.3,0.1,6.0,1617088106.0,928133309.0,681368115.0,7586682.0,4126856.6,5491070.444444444,114.11,65.49,48.08,0.54,3874.5555555555557,2875423.0,0.2,78.01,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120.0,0.0,0.0,0.0,0.0
749,39237264.0,0.0,83559.48793103448,489409.0,3343.0,477.57,27621.45,0.0,58.825517241379316,344.52,2.35,0.34,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715520580.0,2020688.0,508.34,1.44,1867392.0,1.33,0.1,6.0,1622210924.0,929971622.0,684436700.0,7802602.0,5122818.0,5500825.555555556,114.47,65.62,48.3,0.55,3881.4444444444443,2797940.0,0.2,77.98,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120.0,0.0,0.0,0.0,0.0
750,39237264.0,0.0,82595.9951724138,489409.0,0.0,477.57,27620.85,0.0,58.14620689655173,344.52,0.0,0.34,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716995333.0,1474753.0,509.39,1.05,1890436.0,1.34,0.1,6.1,1623419845.0,930359898.0,685102189.0,7957758.0,1208921.0,5510580.666666667,114.55,65.65,48.34,0.56,3888.3333333333335,2543966.0,0.18,77.98,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120.0,0.0,0.0,0.0,0.0
751,39237264.0,0.0,81632.5024137931,489409.0,0.0,477.57,27620.26,0.0,57.46689655172414,344.51,0.0,0.34,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718802433.0,1807100.0,510.67,1.28,1913001.0,1.36,0.1,6.1,1630312330.0,932606511.0,689133722.0,8572097.0,3540055.5,5520335.777777778,115.04,65.81,48.63,0.6,3895.222222222222,2862657.0,0.2,76.15,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120.0,0.0,0.0,0.0,0.0
752,39237264.0,0.0,80669.00965517241,489409.0,0.0,477.57,27619.66,0.0,56.787586206896556,344.5,0.0,0.34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720572178.0,1769745.0,511.93,1.26,1878647.0,1.34,0.1,6.1,1636183520.0,934468791.0,692645423.0,9069306.0,5871190.0,5530090.888888889,115.45,65.94,48.88,0.64,3902.1111111111113,2201312.0,0.16,76.11,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120.0,0.0,0.0,0.0,0.0
753,39237264.0,0.0,79705.51689655172,489409.0,0.0,477.57,27619.06,0.0,56.108275862068965,344.49,0.0,0.34,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722166248.0,1594070.0,513.06,1.13,1829917.0,1.3,0.1,6.2,1639112704.0,935294849.0,694410120.0,9407735.0,2929184.0,5539846.0,115.66,66.0,49.0,0.66,3909.0,1886805.0,0.13,76.09,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120.0,0.0,0.0,0.0,0.0
754,39237264.0,0.0,78742.02413793103,489409.0,0.0,477.57,27618.46,0.0,55.42896551724138,344.49,0.0,0.34,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723748555.0,1582307.0,514.18,1.12,1744231.0,1.24,0.1,6.2,1645293992.0,937107027.0,698115220.0,10071745.0,6181288.0,5097284.0,116.1,66.13,49.26,0.71,3597.0,1658125.0,0.12,77.87,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120.0,0.0,0.0,0.0,0.0
755,39237264.0,0.0,77778.53137931034,489409.0,0.0,477.57,27617.87,0.0,54.749655172413796,344.48,0.0,0.34,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725774705.0,2026150.0,515.62,1.44,1753545.0,1.25,0.1,6.6,1650461284.0,938645671.0,701262521.0,10553092.0,5167292.0,4767597.0,116.46,66.23,49.48,0.74,3364.0,1501766.0,0.11,77.84,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120.0,0.0,0.0,0.0,0.0
756,41092522.0,0.0,76815.03862068965,494091.0,0.0,668.86,28923.1,0.0,54.07034482758621,347.77,0.0,0.47,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727390698.0,1615993.0,516.77,1.15,1695731.0,1.2,0.1,6.7,1657362150.0,940755706.0,705405482.0,11200962.0,5342169.75,5021604.0,116.95,66.38,49.78,0.79,3543.0,1540583.0,0.11,77.81,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120.0,0.0,0.0,0.0,0.0
757,41092522.0,0.0,75851.54586206896,494091.0,0.0,668.86,28922.47,0.0,53.39103448275863,347.76,0.0,0.47,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728997813.0,1607115.0,517.92,1.14,1714640.0,1.22,0.1,7.2,1664786038.0,943027714.0,709926447.0,11831877.0,5517047.5,5090437.0,117.47,66.54,50.09,0.83,3591.5714285714284,1809688.0,0.13,75.92,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120.0,0.0,0.0,0.0,0.0
758,41092522.0,0.0,74888.05310344827,494091.0,0.0,668.86,28921.85,0.0,52.711724137931036,347.75,0.0,0.47,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730697193.0,1699380.0,519.12,1.21,1699251.0,1.21,0.1,7.7,1671163877.0,944749420.0,714073668.0,12340789.0,5691925.25,5159270.0,117.92,66.66,50.39,0.87,3640.1428571428573,1734701.0,0.12,74.01,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120.0,0.0,0.0,0.0,0.0
759,41092522.0,0.0,73924.56034482758,494091.0,0.0,668.86,28921.22,0.0,52.03241379310345,347.74,0.0,0.47,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732439986.0,1742793.0,520.36,1.24,1695401.0,1.2,0.1,8.3,1677030680.0,946259127.0,717972069.0,12799484.0,5866803.0,5228103.0,118.34,66.77,50.66,0.9,3688.714285714286,1684334.0,0.12,73.97,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120.0,0.0,0.0,0.0,0.0
760,41092522.0,0.0,72961.06758620689,494091.0,0.0,668.86,28920.6,0.0,51.35310344827587,347.74,0.0,0.47,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734192614.0,1752628.0,521.6,1.25,1718052.0,1.22,0.1,9.0,1681517744.0,947341172.0,721020585.0,13155987.0,4487064.0,5296936.0,118.65,66.85,50.88,0.93,3737.285714285714,1720903.0,0.12,73.93,450.42,28.2,5.99,3.41,6426.67,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.64,1417173120.0,0.0,0.0,0.0,0.0
